전공,영역,학수번호,과목명,교수명,이수구분,학년,학점,강의시간/강의실
Major/Minor,Department of Portuguese,A07102201,"초급포르투갈어강독(2)
(Readings in Elementary Portuguese (2))","임소라
(Lim So Ra)",전공,1,2,"수 7 8 (-)
(Wed 7 8 (-))"
Major/Minor,Department of Portuguese,A07116201,"초급포르투갈어회화(2)
(Elementary Portuguese Conversation (2))","Maria Joao Amaral
(Maria Joao de Oliveira Pires Pais do Amaral)",전공,1,2,"월 3 4 (-)
(Mon 3 4 (-))"
Major/Minor,Department of Portuguese,A07116202,"초급포르투갈어회화(2)
(Elementary Portuguese Conversation (2))","Maria Joao Amaral
(Maria Joao de Oliveira Pires Pais do Amaral)",전공,1,2,"수 1 2 (-)
(Wed 1 2 (-))"
Major/Minor,Department of Portuguese,A07116203,"초급포르투갈어회화(2)
(Elementary Portuguese Conversation (2))",Maria Luiza Goncalves Aragao da Cunha Lima,전공,1,2,"수 1 2 (-)
(Wed 1 2 (-))"
Major/Minor,Department of Portuguese,A07141201,"브라질경제통상
(Brazilian Economy and Trade)","권기수
(Kwon Kisu)",전공,2,2,"화 3 4 (-)
(Tue 3 4 (-))"
Major/Minor,Department of Portuguese,A07139101,"스크린미디어포르투갈어II
(Portuguese on Screen & Media II)",Maria Luiza Goncalves Aragao da Cunha Lima,전공,2,2,"화 1 2 (-)
(Tue 1 2 (-))"
Major/Minor,Department of Portuguese,A07202101,"중급포르투갈어강독(2)
(Readings in Intermediate Portuguese (2))","이승용
(Lee Sungyoung)",전공,2,2,"목 3 4 (-)
(Thu 3 4 (-))"
Major/Minor,Department of Portuguese,A07219301,"중급포르투갈어쓰기(2)
(Intermediate Portuguese Writing(2))","Maria Joao Amaral
(Maria Joao de Oliveira Pires Pais do Amaral)",전공,2,2,"화 5 6 (-)
(Tue 5 6 (-))"
Major/Minor,Department of Portuguese,A07208201,"중급포르투갈어회화(2)
(Intermediate Portuguese Conversation (2))",Maria Luiza Goncalves Aragao da Cunha Lima,전공,2,2,"목 1 2 (-)
(Thu 1 2 (-))"
Major/Minor,Department of Portuguese,A07208202,"중급포르투갈어회화(2)
(Intermediate Portuguese Conversation (2))",Maria Luiza Goncalves Aragao da Cunha Lima,전공,2,2,"목 5 6 (-)
(Thu 5 6 (-))"
Major/Minor,Department of Portuguese,A07208203,"중급포르투갈어회화(2)
(Intermediate Portuguese Conversation (2))","Maria Joao Amaral
(Maria Joao de Oliveira Pires Pais do Amaral)",전공,2,2,"수 7 8 (-)
(Wed 7 8 (-))"
Major/Minor,Department of Portuguese,A07466101,"포르투갈어문법II
(Portuguese Grammar II)","이승용
(Lee Sungyoung)",전공,2,2,"수 3 4 (-)
(Wed 3 4 (-))"
Major/Minor,Department of Portuguese,A07140101,"현대루소폰문학과사회II
(Contemporary Lusophone Literature and Society II)","임소라
(Lim So Ra)",전공,2,2,"화 7 8 (-)
(Tue 7 8 (-))"
Major/Minor,Department of Portuguese,A07376101,"FLEX포르투갈어(2)
(FLEX Portuguese (2))","정재민
(-)",전공,3,2,"목 7 8 (-)
(Thu 7 8 (-))"
Major/Minor,Department of Portuguese,N07327201,"고급포르투갈어회화작문(2)
(Advanced Portuguese Conversation & Composition (2))",Maria Luiza Goncalves Aragao da Cunha Lima,전공,3,2,"월 1 2 (-)
(Mon 1 2 (-))"
Major/Minor,Department of Portuguese,N07327202,"고급포르투갈어회화작문(2)
(Advanced Portuguese Conversation & Composition (2))","Maria Joao Amaral
(Maria Joao de Oliveira Pires Pais do Amaral)",전공,3,2,"월 1 2 (-)
(Mon 1 2 (-))"
Major/Minor,Department of Portuguese,A07476201,"루소폰시장과한국기업II(캡스톤디자인)
(Lusophone Market and Korean Company II (Capstone Design))","권기수
(Kwon Kisu)",전공,3,2,"수 5 6 (-)
(Wed 5 6 (-))"
Major/Minor,Department of Portuguese,A07142201,"루소폰지역개발협력Ⅱ
(ODA in Lusophone CountriesⅡ)","김용빈
(Kim Yong Bin)",전공,3,2,"금 3 4 (-)
(Fri 3 4 (-))"
Major/Minor,Department of Portuguese,N07360301,"포.브라질정치세미나
(Seminar in Portugues and Brazilian Politics)",(-),전공,3,2,"금 3 4 (-)
(Fri 3 4 (-))"
Major/Minor,Department of Portuguese,A07147101,"포르투갈어언어학개론II
(Introduction to Portuguese Linguistics II)","이승용
(Lee Sungyoung)",전공,3,2,"월 5 6 (-)
(Mon 5 6 (-))"
Major/Minor,Department of Portuguese,A07417301,"포르투갈어통역연습Ⅱ
(Portuguese InterpretationⅡ)","성효정
(-)",전공,3,2,"금 1 2 (-)
(Fri 1 2 (-))"
Major/Minor,Department of Portuguese,A07144101,"무역포르투갈어쓰기II
(Portuguese for Business Communication II)",Maria Luiza Goncalves Aragao da Cunha Lima,전공,4,2,"화 5 6 (-)
(Tue 5 6 (-))"
Major/Minor,Department of Portuguese,A07145101,"브라질과라틴아메리카
(Brazil and Latin America)","이정관
(-)",전공,4,2,"금 7 8 (-)
(Fri 7 8 (-))"
Major/Minor,Department of Portuguese,A07222201,"브라질문화콘텐츠와스토리텔링
(Brazilian Cultural Contents and Storytelling)","임소라
(Lim So Ra)",전공,4,2,"목 3 4 (-)
(Thu 3 4 (-))"
Major/Minor,Department of Portuguese,A07475201,"브라질외국인투자법
(Foreign Investment Law in Brazil)","조희문
(HEE MOON JO)",전공,4,2,"목 5 6 (-)
(Thu 5 6 (-))"
Major/Minor,Department of Portuguese,A07444501,"비즈니스포르투갈어통역(2)
(Business Portuguese Interpretation(2))","성효정
(-)",전공,4,2,"화 1 2 (-)
(Tue 1 2 (-))"
Major/Minor,Department of Portuguese,A07413201,"신화소로읽는루소폰문화
(Interpretation of Lusophone Culture through Symbols)","이승용
(Lee Sungyoung)",전공,4,2,"화 3 4 (-)
(Tue 3 4 (-))"
Major/Minor,French and European Studies,A02500201,"프랑스.EU시사연구
(Studies on Current Questions of France and EU)",Sabine de COSTA,전공,3,2,"목 3 4 (-)
(Thu 3 4 (-))"
Major/Minor,French and European Studies,A02498201,"프랑스경제의이해
(Understanding French Economy)",(-),전공,3,2,"수 5 6 (-)
(Wed 5 6 (-))"
Major/Minor,French and European Studies,A02499201,"한국.EU관계
(Korea-EU Relations)","김유정
(Yoojoung Kim)",전공,3,2,"금 5 6 (-)
(Fri 5 6 (-))"
Major/Minor,French and European Studies,A02479201,"현대프랑스지성의이해
(Understanding Modern French Thought)","최석
(-)",전공,3,2,"수 7 8 (-)
(Wed 7 8 (-))"
Major/Minor,French and European Studies,A02505201,"유럽과문화다양성
(Europe and Cultural Diversity)","류은영
(RYU EUN-YOUNG)",전공,4,2,"금 3 4 (-)
(Fri 3 4 (-))"
Major/Minor,French and European Studies,A02504201,"프랑스.EU의대외관계
(External Relations of France and EU)",(-),전공,4,2,"수 3 4 (-)
(Wed 3 4 (-))"
Major/Minor,French and European Studies,A02506201,"프랑스어권연구
(Studies on Francophone Areas)",(-),전공,4,2,"월 3 4 (-)
(Mon 3 4 (-))"
Major/Minor,Department of French Education,A02148201,"초급프랑스어강독(2)
(Readings in Elementary French (2))","최희재
(Choi HeeJae)",전공,1,4,"수 3 4 (-) 금 3 4 (-)
(Wed 3 4 (-) Fri 3 4 (-))"
Major/Minor,Department of French Education,A02150901,"초급프랑스어회화(2)
(Elementary French Conversation (2))",Marianne Milhaud,전공,1,4,"월 3 4 수 1 2 (-)
(Mon 3 4 Wed 1 2 (-))"
Major/Minor,Department of French Education,A02150902,"초급프랑스어회화(2)
(Elementary French Conversation (2))",Arnaud Duval,전공,1,4,"화 1 2 목 1 2 (-)
(Tue 1 2 Thu 1 2 (-))"
Major/Minor,Department of French Education,A02222201,"프랑스어듣기와발음지도법
(Teaching Method of French Listening and Pronunciation)","주향은
(JU Hyang-Eun)",전공,1,2,"화 7 8 (-)
(Tue 7 8 (-))"
Major/Minor,Department of French Education,E02480101,"시사프랑스어독해
(Exercises of Current French Lecture)","이종오
(LEE JONG OH)",전공,2,2,"목 5 6 (-)
(Thu 5 6 (-))"
Major/Minor,Department of French Education,A02216501,"중급프랑스어강독(2)
(Readings in Intermediate French (2))","이진아(F)
(-)",전공,2,4,"화 7 8 목 7 8 (-)
(Tue 7 8 Thu 7 8 (-))"
Major/Minor,Department of French Education,A02218901,"중급프랑스어회화(2)
(Intermediate French Conversation (2))",(-),전공,2,4,"월 3 4 (-) 수 1 2 (-)
(Mon 3 4 (-) Wed 1 2 (-))"
Major/Minor,Department of French Education,A02214401,"프랑스어문법연습(2)
(French grammar in context(2))","주향은
(JU Hyang-Eun)",전공,2,2,"화 3 4 (-)
(Tue 3 4 (-))"
Major/Minor,Department of French Education,A02390201,"고급프랑스어회화(2)
(Advanced French Conversation (2))",Arnaud Duval,전공,3,2,"금 5 6 (-)
(Fri 5 6 (-))"
Major/Minor,Department of French Education,A02459401,"프랑스 문학개론(2)
(Introduction to French Literature (2))","김용석
(Yong-Seok KIM)",전공,3,3,"목 7 8 9 (-)
(Thu 7 8 9 (-))"
Major/Minor,Department of French Education,E02318201,"프랑스사회와문화(2)
(French Society and Culture (2))","이종오
(LEE JONG OH)",전공,3,2,"화 5 6 (-)
(Tue 5 6 (-))"
Major/Minor,Department of French Education,E02482101,"프랑스시사토론
(Discussion on Current Issues)",Marianne Milhaud,전공,3,2,"금 3 4 (-)
(Fri 3 4 (-))"
Major/Minor,Department of French Education,E02310201,"프랑스어교재연구및지도법
(French Textbook Studies & Teaching Methods)","최희재
(Choi HeeJae)",전공,3,3,"목 4 5 6 (-)
(Thu 4 5 6 (-))"
Major/Minor,Department of French Education,E02315101,"프랑스어작문교육(2)
(French Composition Education (2))",Marianne Milhaud,전공,3,2,"목 1 2 (-)
(Thu 1 2 (-))"
Major/Minor,Department of French Education,E02408201,"실용프랑스어지도법
(Teaching Practical French)",Arnaud Duval,전공,4,2,"금 7 8 (-)
(Fri 7 8 (-))"
Major/Minor,Department of French Education,E02478101,"프랑스어논설문읽기및지도법
(Reading and Teaching French Essays)","주향은
(JU Hyang-Eun)",전공,4,2,"월 7 8 (-)
(Mon 7 8 (-))"
Major/Minor,Department of French Education,A02304501,"프랑스언어학의이해(2)
(Understanding French Linguistics (2))","이종오
(LEE JONG OH)",전공,4,3,"수 4 5 6 (-)
(Wed 4 5 6 (-))"
Major/Minor,Department of French Education,A02445401,"현대프랑스문학
(Modern French Literature)","이상해
(LEE Sanghae)",전공,4,2,"월 5 6 (-)
(Mon 5 6 (-))"
Major/Minor,Division of French Language,A02148101,"초급프랑스어강독(2)
(Readings in Elementary French (2))","유기환
(YU Ki-Hwan)",전공,1,4,"월 5 6 수 1 2 (-)
(Mon 5 6 Wed 1 2 (-))"
Major/Minor,Division of French Language,A02148102,"초급프랑스어강독(2)
(Readings in Elementary French (2))","원종익
(Won Jong Ik)",전공,1,4,"월 7 8 (-) 수 3 4 (-)
(Mon 7 8 (-) Wed 3 4 (-))"
Major/Minor,Division of French Language,A02148103,"초급프랑스어강독(2)
(Readings in Elementary French (2))","최석
(-)",전공,1,4,"수 5 6 (-) 금 5 6 (-)
(Wed 5 6 (-) Fri 5 6 (-))"
Major/Minor,Division of French Language,A02148104,"초급프랑스어강독(2)
(Readings in Elementary French (2))","김용석
(Yong-Seok KIM)",전공,1,4,"월 5 6 (-) 수 9 10 (-)
(Mon 5 6 (-) Wed 9 10 (-))"
Major/Minor,Division of French Language,A02148105,"초급프랑스어강독(2)
(Readings in Elementary French (2))","문재은
(Moon Jae Eun)",전공,1,4,"화 1 2 (-) 목 7 8 (-)
(Tue 1 2 (-) Thu 7 8 (-))"
Major/Minor,Division of French Language,A02150801,"초급프랑스어회화(2)
(Elementary French Conversation (2))","Guillaume Barresi
(Barresi Guillaume)",전공,1,4,"월 1 2 (-) 수 3 4 (-)
(Mon 1 2 (-) Wed 3 4 (-))"
Major/Minor,Division of French Language,A02150802,"초급프랑스어회화(2)
(Elementary French Conversation (2))",Antoine Blais,전공,1,4,"월 3 4 (-) 수 3 4 (-)
(Mon 3 4 (-) Wed 3 4 (-))"
Major/Minor,Division of French Language,A02150803,"초급프랑스어회화(2)
(Elementary French Conversation (2))",Catherine Rapin,전공,1,4,"월 3 4 (-) 수 1 2 (-)
(Mon 3 4 (-) Wed 1 2 (-))"
Major/Minor,Division of French Language,A02150804,"초급프랑스어회화(2)
(Elementary French Conversation (2))",Sabine de COSTA,전공,1,4,"월 1 2 수 7 8 (-)
(Mon 1 2 Wed 7 8 (-))"
Major/Minor,Division of French Language,A02150805,"초급프랑스어회화(2)
(Elementary French Conversation (2))",Antoine Blais,전공,1,4,"화 5 6 목 5 6 (-)
(Tue 5 6 Thu 5 6 (-))"
Major/Minor,Division of French Language,A02150806,"초급프랑스어회화(2)
(Elementary French Conversation (2))",Catherine Rapin,전공,1,4,"수 5 6 (-) 금 3 4 (-)
(Wed 5 6 (-) Fri 3 4 (-))"
Major/Minor,Division of French Language,A02150807,"초급프랑스어회화(2)
(Elementary French Conversation (2))","Guillaume Barresi
(Barresi Guillaume)",전공,1,4,"월 3 4 (-) 수 5 6 (-)
(Mon 3 4 (-) Wed 5 6 (-))"
Major/Minor,Division of French Language,A02146101,"프랑스어듣기와발음연습(2)
(Practice in French Listening and Pronunciation (2))","오보배
(Bobae Oh)",전공,1,2,"금 7 8 (-)
(Fri 7 8 (-))"
Major/Minor,Division of French Language,A02146102,"프랑스어듣기와발음연습(2)
(Practice in French Listening and Pronunciation (2))","최준수
(Tchoe Joon Soo)",전공,1,2,"금 1 2 (-)
(Fri 1 2 (-))"
Major/Minor,Division of French Language,A02146103,"프랑스어듣기와발음연습(2)
(Practice in French Listening and Pronunciation (2))","노희진
(RO HEE-JIN)",전공,1,2,"월 5 6 (-)
(Mon 5 6 (-))"
Major/Minor,Division of French Language,A02146104,"프랑스어듣기와발음연습(2)
(Practice in French Listening and Pronunciation (2))","류은영
(RYU EUN-YOUNG)",전공,1,2,"금 7 8 (-)
(Fri 7 8 (-))"
Major/Minor,Division of French Language,A02146105,"프랑스어듣기와발음연습(2)
(Practice in French Listening and Pronunciation (2))","임계영
(-)",전공,1,2,"목 7 8 (-)
(Thu 7 8 (-))"
Major/Minor,Division of French Language,A02146106,"프랑스어듣기와발음연습(2)
(Practice in French Listening and Pronunciation (2))","오세영
(OH Seyoung)",전공,1,2,"월 1 2 (-)
(Mon 1 2 (-))"
Major/Minor,Division of French Language,A02216901,"중급프랑스어강독(2)
(Readings in Intermediate French (2))","윤석만
(Seok-Man Yoon)",전공,2,3,"화 3 4 (-) 목 4 (-)
(Tue 3 4 (-) Thu 4 (-))"
Major/Minor,Division of French Language,A02216902,"중급프랑스어강독(2)
(Readings in Intermediate French (2))","이창훈
(LEE Chang-Hoon)",전공,2,3,"화 7 8 (-) 목 6 (-)
(Tue 7 8 (-) Thu 6 (-))"
Major/Minor,Division of French Language,A02216903,"중급프랑스어강독(2)
(Readings in Intermediate French (2))","고광식
(Ko Kwang-Shik)",전공,2,3,"화 7 목 3 4 (-)
(Tue 7 Thu 3 4 (-))"
Major/Minor,Division of French Language,A02216904,"중급프랑스어강독(2)
(Readings in Intermediate French (2))","오보배
(Bobae Oh)",전공,2,3,"월 5 6 (-) 금 1 (-)
(Mon 5 6 (-) Fri 1 (-))"
Major/Minor,Division of French Language,A02216905,"중급프랑스어강독(2)
(Readings in Intermediate French (2))","이진홍
(Rhee zhinhong)",전공,2,3,"화 1 2 (-) 목 3 (-)
(Tue 1 2 (-) Thu 3 (-))"
Major/Minor,Division of French Language,A02218801,"중급프랑스어회화(2)
(Intermediate French Conversation (2))",Sabine de COSTA,전공,2,3,"화 3 4 목 2 (-)
(Tue 3 4 Thu 2 (-))"
Major/Minor,Division of French Language,A02218802,"중급프랑스어회화(2)
(Intermediate French Conversation (2))",Antoine Blais,전공,2,3,"화 1 2 (-) 목 2 (-)
(Tue 1 2 (-) Thu 2 (-))"
Major/Minor,Division of French Language,A02218803,"중급프랑스어회화(2)
(Intermediate French Conversation (2))","Guillaume Barresi
(Barresi Guillaume)",전공,2,3,"화 3 4 (-) 목 2 (-)
(Tue 3 4 (-) Thu 2 (-))"
Major/Minor,Division of French Language,A02218804,"중급프랑스어회화(2)
(Intermediate French Conversation (2))",Catherine Rapin,전공,2,3,"월 7 8 (-) 수 7 (-)
(Mon 7 8 (-) Wed 7 (-))"
Major/Minor,Division of French Language,A02218805,"중급프랑스어회화(2)
(Intermediate French Conversation (2))","Guillaume Barresi
(Barresi Guillaume)",전공,2,3,"화 5 6 (-) 목 5 (-)
(Tue 5 6 (-) Thu 5 (-))"
Major/Minor,Division of French Language,A02218806,"중급프랑스어회화(2)
(Intermediate French Conversation (2))",Antoine Blais,전공,2,3,"월 7 8 수 7 (-)
(Mon 7 8 Wed 7 (-))"
Major/Minor,Division of French Language,A02493101,"프랑스사
(History of France)","최석
(-)",전공,2,2,"화 5 6 (-)
(Tue 5 6 (-))"
Major/Minor,Division of French Language,A02493102,"프랑스사
(History of France)","김유정
(Yoojoung Kim)",전공,2,2,"금 7 8 (-)
(Fri 7 8 (-))"
Major/Minor,Division of French Language,A02214101,"프랑스어작문(2)
(French Composition (2))","최준수
(Tchoe Joon Soo)",전공,2,2,"금 5 6 (-)
(Fri 5 6 (-))"
Major/Minor,Division of French Language,A02214102,"프랑스어작문(2)
(French Composition (2))","오보배
(Bobae Oh)",전공,2,2,"금 5 6 (-)
(Fri 5 6 (-))"
Major/Minor,Applied French Linguistics and Literature,A02301401,"19세기프랑스문학
(19th Century French Literature)","유기환
(YU Ki-Hwan)",전공,3,2,"수 5 6 (-)
(Wed 5 6 (-))"
Major/Minor,Applied French Linguistics and Literature,A02511101,"프랑스문학예술과상상력
(French literary art and imagination)","문재은
(Moon Jae Eun)",전공,3,2,"화 5 6 (-)
(Tue 5 6 (-))"
Major/Minor,Applied French Linguistics and Literature,N02109301,"프랑스문화콘텐츠의이해
(Understanding of French Cultural Contents)","이창훈
(LEE Chang-Hoon)",전공,3,2,"목 7 8 (-)
(Thu 7 8 (-))"
Major/Minor,Applied French Linguistics and Literature,A02304401,"프랑스어의미와활용
(Studies on French Semantics and Application)","윤석만
(Seok-Man Yoon)",전공,3,2,"목 5 6 (-)
(Thu 5 6 (-))"
Major/Minor,Applied French Linguistics and Literature,A02512101,"프랑스언론담화분석
(Analysis of French Media Discourse)","최준수
(Tchoe Joon Soo)",전공,3,2,"금 7 8 (-)
(Fri 7 8 (-))"
Major/Minor,Applied French Linguistics and Literature,A02321301,"현대프랑스문학비평
(Modern French Literary Criticism)","류은영
(RYU EUN-YOUNG)",전공,3,2,"금 5 6 (-)
(Fri 5 6 (-))"
Major/Minor,Applied French Linguistics and Literature,A02403501,"프랑스고전문학과예술
(French Classic Literature and Arts)","원종익
(Won Jong Ik)",전공,4,2,"목 3 4 (-)
(Thu 3 4 (-))"
Major/Minor,Applied French Linguistics and Literature,A02491201,"프랑스영화와사회
(French Movies and Society)",(-),전공,4,2,"금 3 4 (-)
(Fri 3 4 (-))"
Major/Minor,Applied French Linguistics and Literature,A02392201,"프랑스인지과학과인공지능의이해
(Introduction to cognitive science and AI in France)","노희진
(RO HEE-JIN)",전공,4,2,"월 7 8 (-)
(Mon 7 8 (-))"
Major/Minor,Applied French Linguistics and Literature,A02510101,"한불광고비교분석
(Comparative Analysis of Korean and French Advertising)","고광식
(Ko Kwang-Shik)",전공,4,2,"화 3 4 (-)
(Tue 3 4 (-))"
Major/Minor,Department of Korean Education,A01358401,"언어학개론
(Introduction to Linguistics)","허용
(Heo Yong)",전공,1,3,()
Major/Minor,Department of Korean Education,E04131201,"외국어로서의한국어발음교육론
(Studies on Teaching Pronunciation of Korean as a Foreign Language)","노채환
(Roh Chaehwan)",전공,1,3,"월 7 8 9 (-)
(Mon 7 8 9 (-))"
Major/Minor,Department of Korean Education,E04315201,"한국구비문학론
(Theories of Korean Oral Literature)","이가원
(Lee, Kawon)",전공,1,3,"수 7 8 9 (-)
(Wed 7 8 9 (-))"
Major/Minor,Department of Korean Education,E04203201,"한국어형태론
(Korean Morphology)","송재목
(Song, Jaemog)",전공,1,3,"화 1 2 3 (-)
(Tue 1 2 3 (-))"
Major/Minor,Department of Korean Education,E04102201,"현대소설교육론
(Education of Korean Contemporary Novels)","채호석
(Chae, Hoseok)",전공,1,3,"월 1 2 3 (-)
(Mon 1 2 3 (-))"
Major/Minor,Department of Korean Education,E04204301,"고전시가교육론
(Education of Korean Classical Poetry)",(-),전공,2,3,"금 4 5 6 (-)
(Fri 4 5 6 (-))"
Major/Minor,Department of Korean Education,E04318101,"국어교재연구및지도법
(Korean Materials Research and Teaching-Learning Methods)","임경순
(Lim, Kyung-Soon)",전공,2,3,"목 4 5 6 (-)
(Thu 4 5 6 (-))"
Major/Minor,Department of Korean Education,E04415201,"외국어로서의한국어문법교육론
(Theory of Teaching Korean Grammar as a Foreign Language)","홍종명
(Hong Jong Myung)",전공,2,3,"화 4 5 6 (-)
(Tue 4 5 6 (-))"
